9.932570447252202506e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949899024715536111e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.948621419750269812e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.818209433078791015e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.219603196476262585e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.279298039585484492e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.866504233490338116e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.323750304999174343e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.899475088157996261e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955980847697600833e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951057331589752142e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.872459612311672572e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957537215323817303e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.906578315606304752e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.912245510793880054e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.971027245760712976e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.996032587680301340e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.999266441500032077e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.943019986681418398e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.940534441357093964e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.870788732848341240e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.856634363129574972e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.899753401045425782e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956881466851337237e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959195944612970752e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952312339268378771e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.965753013664933047e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949485086320679628e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952450575288243062e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944663068934074257e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.971383194518608217e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944767372592724364e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.973175381049488308e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.964746857779305245e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957682660014026688e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950330767781165875e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.961192885551874987e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950331597313513132e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.967490032518242504e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.954652636286298595e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.939441093916017156e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.924354108917128325e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.946748830189378054e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.965889556491214218e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.946656625658318873e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.964549038953500748e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.939803257337020970e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.937872529728348781e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.928171081705217116e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.961684937137980089e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.960041067179516983e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.947542654944103724e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.961238679324837531e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950114508121172818e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.924554995843821725e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.938854390841072028e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.946909869998930009e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957926047455865071e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.958111770769246807e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957997301825698422e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.953063130758754706e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.935587694557990179e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955951102719637902e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.953196413760820871e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.961420685592643487e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952134344740299898e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.932903465285523037e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.967209428614616229e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.976229245786405464e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955036089253381792e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951316907252005795e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.942096842296725967e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.954431918581319039e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.965748636937921123e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950248471541216500e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.958563229044370413e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959982219461707142e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959814183734327919e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956784992114484645e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.947647638241432499e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.953488957912415280e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952128880455519688e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.933326064889023144e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.923454047956454804e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.923265540504910831e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957044921448228170e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.954909050728208975e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.945784763648595206e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959352857604981679e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.960288401663701663e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.911959532072844858e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.974090505069068691e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.991447242733073608e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.995145344641562790e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.811081173886068374e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.924698842138444110e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959601212632804845e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951304771742661703e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.910540042210511658e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959588574223374735e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950869428839159703e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.936059533058121396e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956895301338222204e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956918231363871552e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.962024801249738104e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951902222045072577e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.927685892924311695e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944496071882598098e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950173350700945996e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951067623484490809e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959515573690838064e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.959759186469088199e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.948498272878700810e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.954422596987471117e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951462254465723856e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950003459518532711e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.940887578292141313e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.933990354041839499e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944791378796402626e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.965295294282234817e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.942925757712595125e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944208703389019188e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955226614178944722e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.947385960066725819e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.947152567457571148e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952325444540097710e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.963036212272002867e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951622170287095503e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950923761501273557e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.958255274737932705e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955882331000407426e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.953186423667819138e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.951210305441466897e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950220832936145232e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956764006445872894e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.931383707079242118e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.941759803144998298e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949759410725964592e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.955848082067835225e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.950943524830262454e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.942553477813187435e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.958759891948787413e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.944646483741919063e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956637166367738878e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957450178540798724e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.949341883723754609e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.956397752710108850e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.952450792517966160e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.962442911839319848e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.958561361436215620e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.957894856903659608e-01,0.000000000000000000e+00,0.000000000000000000e+00
